节点,群体信用得分,独立信用得分,群体-独立
anon_S1739E,684.0005556,751,-66.99944439
anon_S5240E,656.2589954,723,-66.74100462
anon_S1840E,551.390157,618,-66.60984296
anon_S196E,552.5723291,619,-66.42767093
anon_S5755E,646.7931145,713,-66.20688551
anon_S1902E,602.8770467,669,-66.12295334
anon_S870E,637.0940308,703,-65.9059692
anon_S1763E,615.2390005,681,-65.76099954
anon_S1865E,652.4677925,718,-65.53220751
anon_S54E,664.5329328,730,-65.46706715
anon_S829E,697.5721234,763,-65.42787662
anon_S1491E,547.6716258,613,-65.32837418
anon_S6006E,646.8207067,712,-65.17929325
anon_S722E,646.1434472,711,-64.85655284
anon_S1394E,459.6257319,524,-64.37426812
anon_S610E,546.0199897,610,-63.98001031
anon_S4340E,543.0210526,607,-63.97894737
anon_S2367E,515.2083053,579,-63.79169474
anon_S4705E,609.3380676,673,-63.6619324
anon_S545E,478.6797755,542,-63.32022453
anon_S3101E,645.7855919,709,-63.21440812
anon_S5630E,537.8003924,601,-63.19960759
anon_S1134E,650.9756783,714,-63.02432174
anon_S3707E,501.1051675,564,-62.89483251
anon_S3521E,602.1564661,665,-62.84353387
anon_S3788E,515.2219734,578,-62.77802661
anon_S3563E,547.52962,610,-62.47038005
anon_S4995E,534.6248238,597,-62.37517617
anon_S3568E,545.6803284,608,-62.31967163
anon_S1579E,622.7887619,685,-62.21123808
anon_S1133E,650.7961106,713,-62.20388938
anon_S5096E,498,560,-62
anon_S508E,664.5121387,726,-61.48786128
anon_S5553E,594.6365344,656,-61.3634656
anon_S4591E,524.6507738,586,-61.34922617
anon_S2674E,649.7233609,711,-61.27663913
anon_S5162E,536.030569,597,-60.96943101
anon_S891E,637.0911549,698,-60.90884505
anon_S1145E,584.1531504,645,-60.84684957
anon_S9E,664.3316216,725,-60.66837838
anon_S4848E,589.5837845,650,-60.41621549
anon_S5954E,591.6082023,652,-60.39179767
anon_S624E,596.7725867,657,-60.22741327
anon_S5726E,646.8194188,707,-60.1805812
anon_S4967E,599.0078222,659,-59.99217784
anon_S5386E,566.1239386,626,-59.87606136
anon_S33E,660.1791093,720,-59.82089069
anon_S500E,664.2393309,724,-59.7606691
anon_S5600E,596.3354587,656,-59.66454131
anon_S5007E,601.5442621,661,-59.4557379
anon_S2124E,538.5544552,598,-59.4455448
anon_S771E,506.5883389,566,-59.41166114
anon_S4998E,534.6270301,594,-59.3729699
anon_S4991E,516.7401005,576,-59.2598995
anon_S3637E,633.7935082,693,-59.20649185
anon_S2812E,706.8788961,766,-59.12110388
anon_S1762E,637.9414254,697,-59.05857465
anon_S49E,663.945028,723,-59.05497199
anon_S5612E,489.9462507,549,-59.05374929
anon_S2326E,650.9699195,710,-59.03008052
anon_S2875E,711.0595722,770,-58.94042775
anon_S5349E,655.0689926,714,-58.93100743
anon_S517E,664.1935183,723,-58.80648172
anon_S3863E,695.3983077,754,-58.60169232
anon_S4208E,652.5251503,711,-58.47484974
anon_S1183E,622.7023769,681,-58.29762313
anon_S4826E,556.7146365,615,-58.28536349
anon_S5031E,507.7232094,566,-58.27679056
anon_S3902E,655.8672434,714,-58.13275662
anon_S5217E,523.0395478,581,-57.96045219
anon_S64E,606.5789698,664,-57.4210302
anon_S5812E,646.8051394,704,-57.19486063
anon_S5095E,517.9493105,575,-57.05068954
anon_S4981E,623,680,-57
anon_S4853E,566.0459581,623,-56.95404187
anon_S949E,637.0941744,694,-56.90582565
anon_S3817E,515.1791504,572,-56.82084964
anon_S43E,664.3095493,721,-56.69045067
anon_S5414E,601.5368274,658,-56.46317257
anon_S3410E,578.6292522,635,-56.3707478
anon_S1775E,622.8182685,679,-56.18173154
anon_S4126E,522.9557708,579,-56.04422925
anon_S2580E,607.9991766,664,-56.00082337
anon_S2932E,654.0436843,710,-55.95631573
anon_S1576E,695.3336614,751,-55.66633862
anon_S4219E,652.4996351,708,-55.50036492
anon_S1116E,651.5708535,707,-55.4291465
anon_S51E,663.6158202,719,-55.38417982
anon_S5848E,526.7152412,582,-55.28475883
anon_S5624E,490.0126646,545,-54.98733542
anon_S930E,637.0941747,692,-54.90582529
anon_S1287E,637.0941747,692,-54.90582529
anon_S4842E,548.0982915,603,-54.90170846
anon_S779E,630.1056647,685,-54.89433528
anon_S4226E,602.1688744,657,-54.83112559
anon_S5313E,602.4200103,657,-54.57998966
anon_S4079E,594.5793549,649,-54.42064507
anon_S1675E,622.8143109,677,-54.18568907
anon_S4627E,581.8469728,636,-54.15302718
anon_S4653E,600.1811233,654,-53.81887667
anon_S1484E,624.7657269,678,-53.23427314
anon_S525E,479.8856742,533,-53.11432582
anon_S881E,637.0941751,690,-52.90582493
anon_S3771E,661.0997424,714,-52.90025761
anon_S4276E,602.2593903,655,-52.74060973
anon_S528E,664.3382815,717,-52.66171846
anon_S36E,664.3829129,717,-52.61708713
anon_S1E,664.4556698,717,-52.54433017
anon_S5602E,605.4685825,658,-52.53141748
anon_S4984E,597.52516,650,-52.47484
anon_S5650E,538.5643431,591,-52.43565686
anon_S4775E,581.6652818,634,-52.33471823
anon_S5011E,516.7422143,569,-52.25778568
anon_S806E,607.7439202,660,-52.25607979
anon_S2174E,622.8183439,675,-52.18165608
anon_S1566E,622.8189485,675,-52.18105149
anon_S3616E,600.9526235,653,-52.04737648
anon_S3266E,637.9689907,690,-52.03100933
anon_S2451E,695.3139002,747,-51.68609979
anon_S3E,664.3185319,716,-51.68146811
anon_S3275E,631.4104508,683,-51.58954921
anon_S524E,659.4223365,711,-51.57766347
anon_S5975E,545.4773618,597,-51.52263824
anon_S4949E,534.6468419,586,-51.35315807
anon_S4532E,508.9976189,560,-51.00238114
anon_S4538E,563.1032678,614,-50.89673221
anon_S4253E,501.1117146,552,-50.88828536
anon_S469E,633.3456348,684,-50.65436519
anon_S5639E,541.4848054,592,-50.51519463
anon_S4989E,534.6305278,585,-50.36947218
anon_S4097E,624.7623381,675,-50.23766192
anon_S2713E,655.8117751,706,-50.18822489
anon_S4673E,516.843487,567,-50.15651297
anon_S5654E,451.856065,502,-50.14393503
anon_S3046E,605.9013406,656,-50.09865944
anon_S4162E,461,511,-50
anon_S4531E,577.0124756,627,-49.9875244
anon_S6004E,635.0706037,685,-49.92939629
anon_S396E,577.4141449,627,-49.58585514
anon_S3139E,538.5703235,588,-49.42967652
anon_S6028E,487.6764094,537,-49.32359059
anon_S2066E,584.7989297,634,-49.20107028
anon_S617E,645.8451132,695,-49.15488683
anon_S3992E,566.8885671,616,-49.11143287
anon_S13E,663.942711,713,-49.05728901
anon_S4776E,563.0374721,612,-48.96252786
anon_S4833E,510.2080062,559,-48.79199378
anon_S2775E,631.2256782,680,-48.77432181
anon_S4409E,602.2356331,651,-48.76436692
anon_S4749E,609.292437,658,-48.707563
anon_S10E,664.3109918,713,-48.68900817
anon_S4706E,609.3371714,658,-48.66282858
anon_S3522E,546.4854481,595,-48.51455187
anon_S274E,625.5021292,674,-48.49787081
anon_S2885E,589.6229243,638,-48.37707573
anon_S5657E,606.6311261,655,-48.36887386
anon_S3394E,578.6721768,627,-48.32782319
anon_S591E,610.9903167,659,-48.00968326
anon_S2844E,695.3610327,743,-47.63896727
anon_S2766E,705.6260693,753,-47.37393072
anon_S5947E,500.6554446,548,-47.34455538
anon_S3399E,589.6896642,637,-47.31033577
anon_S3907E,634.7394402,682,-47.26055983
anon_S5851E,530.7571167,578,-47.2428833
anon_S4608E,508.8150959,556,-47.18490409
anon_S4644E,516.8396222,564,-47.16037777
anon_S6104E,591.9916356,639,-47.00836445
anon_S639E,637.0940327,684,-46.90596731
anon_S77E,633.100698,680,-46.89930196
anon_S2028E,659.1022755,706,-46.89772451
anon_S3558E,547.1265609,594,-46.87343913
anon_S619E,739.1564319,786,-46.84356812
anon_S533E,664.1808781,711,-46.81912189
anon_S4689E,648.3094826,695,-46.69051744
anon_S2626E,665.3468694,712,-46.65313062
anon_S29E,664.520632,711,-46.47936805
anon_S4587E,522.5496546,569,-46.45034538
anon_S2512E,589.6263189,636,-46.37368114
anon_S3872E,589.6983601,636,-46.30163994
anon_S2902E,566.8370662,613,-46.16293379
anon_S4579E,516.8431271,563,-46.1568729
anon_S4628E,577.901374,624,-46.09862599
anon_S847E,690.9123208,737,-46.0876792
anon_S271E,597.0818607,643,-45.91813934
anon_S874E,637.0941763,683,-45.90582368
anon_S6013E,493.129256,539,-45.87074401
anon_S4831E,565.2477672,611,-45.75223279
anon_S6012E,476.2514674,522,-45.74853264
anon_S1089E,529.2566792,575,-45.74332079
anon_S337E,616.2651734,662,-45.73482657
anon_S4925E,538.3575326,584,-45.64246738
anon_S2579E,695.4036261,741,-45.59637385
anon_S50E,663.4040477,709,-45.59595233
anon_S4962E,571.5957852,617,-45.40421476
anon_S1554E,624.68807,670,-45.31193001
anon_S268E,595.8115909,641,-45.18840914
anon_S808E,621.8350934,667,-45.16490664
anon_S3187E,522.97667,568,-45.02333002
anon_S4454E,608.0206483,653,-44.97935165
anon_S585E,597.0904764,642,-44.90952356
anon_S950E,637.0941685,682,-44.90583152
anon_S3979E,501.1345709,546,-44.86542907
anon_S3976E,629.2622614,674,-44.73773864
anon_S269E,600.2784687,645,-44.72153131
anon_S19E,663.3561761,708,-44.64382387
anon_S2898E,631.393201,676,-44.60679904
anon_S11E,664.4097561,709,-44.59024394
anon_S4456E,589.6542583,634,-44.34574172
anon_S2907E,645.7374636,690,-44.26253641
anon_S1857E,584.7705839,629,-44.22941607
anon_S509E,663.7957002,708,-44.20429982
anon_S5745E,646.802288,691,-44.19771201
anon_S1518E,622.817959,667,-44.18204103
anon_S4674E,516.8334848,561,-44.16651524
anon_S5611E,546.9147059,591,-44.08529412
anon_S2045E,596.9635467,641,-44.03645326
anon_S2255E,683.9728185,728,-44.02718151
anon_S62E,528,572,-44
anon_S5943E,546.0083528,590,-43.99164718
anon_S288E,596.0645733,640,-43.93542673
anon_S899E,637.0941767,681,-43.90582333
anon_S2099E,527.1201703,571,-43.87982972
anon_S3967E,501.1347996,545,-43.86520039
anon_S18E,664.3609229,708,-43.6390771
anon_S3943E,595.4360335,639,-43.5639665
anon_S5309E,602.4614339,646,-43.53856609
anon_S4370E,638.6123572,682,-43.38764279
anon_S2664E,615.7027767,659,-43.29722331
anon_S2808E,657.7436798,701,-43.25632015
anon_S2156E,622.8175321,666,-43.18246794
anon_S864E,622.8210535,666,-43.1789465
anon_S1155E,629.9719421,673,-43.02805788
anon_S4133E,501.1324513,544,-42.86754874
anon_S5935E,584.2963423,627,-42.70365773
anon_S3877E,601.4712818,644,-42.52871819
anon_S3677E,613.7589762,656,-42.24102378
anon_S1887E,561.7611472,604,-42.23885281
anon_S1870E,615.7808989,658,-42.21910107
anon_S41E,663.9385281,706,-42.06147195
anon_S632E,637.094177,679,-41.90582297
anon_S4135E,501.1332245,543,-41.86677547
anon_S4835E,628.4322115,670,-41.56778852
anon_S4189E,566.5296869,608,-41.47031315
anon_S4993E,534.631586,576,-41.36841396
anon_S284E,633.6782994,675,-41.32170055
anon_S5594E,635.8219376,677,-41.17806238
anon_S5606E,489.948207,531,-41.05179296
anon_S4165E,596.9715747,638,-41.02842533
anon_S40E,664.0870074,705,-40.91299265
anon_S510E,664.2237466,705,-40.77625342
anon_S1572E,696.3622746,737,-40.63772537
anon_S75E,597.4001979,638,-40.5998021
anon_S1138E,631.4088367,672,-40.59116333
anon_S3520E,589.6919185,630,-40.30808146
anon_S2355E,645.7623088,686,-40.23769121
anon_S3562E,548.8464813,589,-40.15351867
anon_S3989E,655.8687834,696,-40.13121662
anon_S3177E,751.0740098,791,-39.92599023
anon_S898E,637.0941774,677,-39.90582261
anon_S1351E,536.3609589,576,-39.63904111
anon_S504E,664.5200077,704,-39.47999228
anon_S2716E,649.6957055,689,-39.3042945
anon_S3851E,649.7302717,689,-39.26972827
anon_S3217E,584.7393866,624,-39.2606134
anon_S4643E,516.8444139,556,-39.15558614
anon_S4046E,566.8504929,606,-39.14950707
anon_S5383E,545.6705278,584,-38.3294722
anon_S2074E,589.7549458,628,-38.24505423
anon_S2679E,634.7980285,673,-38.20197148
anon_S1913E,622.8020474,661,-38.1979526
anon_S1173E,651.8500352,690,-38.14996477
anon_S846E,690.8910797,729,-38.10892028
anon_S5566E,489.942368,528,-38.05763204
anon_S1165E,629.9899095,668,-38.01009054
anon_S1915E,590.9999034,629,-38.00009661
anon_S6079E,635.0744538,673,-37.92554616
anon_S4534E,575.0790509,613,-37.92094906
anon_S4119E,501.1188074,539,-37.88119261
anon_S2342E,696.3940876,734,-37.60591241
anon_S5731E,629.5105976,667,-37.48940237
anon_S1619E,694.5149483,732,-37.48505172
anon_S529E,662.6530646,700,-37.34693539
anon_S2631E,622.82041,660,-37.17958999
anon_S2104E,645.8362729,683,-37.1637271
anon_S389E,533.8849988,571,-37.11500116
anon_S98E,631.01763,668,-36.98236999
anon_S703E,637.0941779,674,-36.90582208
anon_S1851E,610.2060344,647,-36.79396564
anon_S6102E,591.2969513,628,-36.70304866
anon_S4796E,556.3665771,593,-36.63342288
anon_S2327E,551.4310098,588,-36.56899016
anon_S1718E,551.441478,588,-36.55852203
anon_S5306E,595.6430858,632,-36.35691424
anon_S2725E,655.8677658,692,-36.13223416
anon_S4261E,602.195117,638,-35.80488301
anon_S4265E,602.1984569,638,-35.80154312
anon_S740E,666.390173,702,-35.60982695
anon_S2244E,506.6326484,542,-35.36735158
anon_S5585E,579.6539551,615,-35.34604489
anon_S2835E,624.7075276,660,-35.29247242
anon_S2513E,634.79685,670,-35.20315
anon_S5285E,646.8220608,682,-35.17793923
anon_S5500E,593.8546372,629,-35.14536285
anon_S95E,631.9097858,667,-35.09021417
anon_S5152E,507.9540904,543,-35.04590958
anon_S1056E,637.0941471,672,-34.90585295
anon_S3935E,501.1318585,536,-34.86814148
anon_S4282E,602.2359001,637,-34.76409992
anon_S4808E,537.2612843,572,-34.73871572
anon_S3021E,703.3928881,738,-34.6071119
anon_S856E,622.7470154,657,-34.25298458
anon_S526E,664.0259222,698,-33.97407782
anon_S4806E,589.0300223,623,-33.96997773
anon_S3206E,625.0321244,659,-33.96787562
anon_S657E,637.0941785,671,-33.90582154
anon_S4280E,602.2020015,636,-33.79799847
anon_S3565E,547.3525002,581,-33.64749982
anon_S2953E,601.458869,635,-33.54113104
anon_S501E,664.4848283,698,-33.51517174
anon_S834E,573.578388,607,-33.42161202
anon_S2364E,649.7400232,683,-33.25997685
anon_S602E,655.8578821,689,-33.14211786
anon_S3248E,522.9994691,556,-33.00053087
anon_S2218E,651.0071329,684,-32.9928671
anon_S3431E,660.0171933,693,-32.9828067
anon_S4807E,540.0178389,573,-32.98216111
anon_S154E,616.0549269,649,-32.94507315
anon_S5677E,635.072825,668,-32.92717504
anon_S4293E,602.2048935,635,-32.7951065
anon_S263E,623.2530961,656,-32.74690392
anon_S4460E,634.7842097,667,-32.21579028
anon_S3926E,613.7911674,646,-32.20883256
anon_S3756E,634.8115337,667,-32.18846631
anon_S820E,630.9122424,663,-32.08775761
anon_S506E,663.9318215,696,-32.06817851
anon_S758E,597,629,-32
anon_S837E,569.0417495,601,-31.95825053
anon_S6005E,635.0696981,667,-31.9303019
anon_S4225E,711.0880712,743,-31.91192881
anon_S5772E,511.1298539,543,-31.87014613
anon_S519E,664.1702632,696,-31.8297368
anon_S5245E,656.2754688,688,-31.72453116
anon_S2598E,589.6948169,621,-31.30518307
anon_S4306E,634.7694116,666,-31.2305884
anon_S1884E,622.8173552,654,-31.18264481
anon_S557E,480.9759566,512,-31.02404344
anon_S3317E,622.0677765,653,-30.93222349
anon_S5545E,533.1180339,564,-30.88196609
anon_S4217E,501.1226266,532,-30.87737344
anon_S243E,664.18596,695,-30.81404004
anon_S1489E,515.2046902,546,-30.79530983
anon_S547E,479.2374579,510,-30.76254206
anon_S1886E,659.2472889,690,-30.75271106
anon_S1557E,595.4233379,626,-30.57666214
anon_S459E,660.4600868,691,-30.53991317
anon_S5312E,602.510389,633,-30.48961095
anon_S3739E,589.695139,620,-30.30486103
anon_S3383E,578.7385359,609,-30.26146414
anon_S4838E,599.799578,630,-30.20042201
anon_S1716E,622.82048,653,-30.17951995
anon_S2358E,630.9878834,661,-30.01211658
anon_S1727E,546.0867263,576,-29.91327372
anon_S3103E,696.4193899,726,-29.58061013
anon_S88E,639.5775895,669,-29.42241048
anon_S5283E,646.8205814,676,-29.1794186
anon_S4791E,599.0072173,628,-28.99278272
anon_S327E,611.0887604,640,-28.91123961
anon_S4299E,602.2087146,631,-28.79128536
anon_S3269E,630.4332206,659,-28.56677937
anon_S158E,634.5940916,663,-28.40590839
anon_S408E,573.6102387,602,-28.38976134
anon_S5351E,542.6980321,571,-28.30196795
anon_S5017E,558.7263728,587,-28.27362717
anon_S3033E,578.7331955,607,-28.26680453
anon_S5362E,545.8008682,574,-28.19913183
anon_S6029E,493.8353753,522,-28.16462466
anon_S30E,664.8607551,693,-28.13924491
anon_S3960E,640.8618349,669,-28.13816511
anon_S1425E,562.0022145,590,-27.99778552
anon_S2278E,660.0268758,688,-27.97312417
anon_S692E,637.0941745,665,-27.90582546
anon_S2841E,501.1320177,529,-27.86798228
anon_S3667E,610.2297034,638,-27.77029662
anon_S4206E,629.2732685,657,-27.72673153
anon_S540E,533.2823172,561,-27.7176828
anon_S5461E,609.3072889,637,-27.69271107
anon_S3587E,703.3220047,731,-27.67799528
anon_S5E,664.5508166,692,-27.44918344
anon_S5355E,542.5911483,570,-27.40885173
anon_S4201E,619.6400106,647,-27.35998935
anon_S250E,628.7569902,656,-27.24300977
anon_S4858E,576.8681168,604,-27.1318832
anon_S3536E,635.9489649,663,-27.05103508
anon_S1506E,597.0341531,624,-26.96584693
anon_S5243E,635.0724754,662,-26.92752463
anon_S1610E,708.2442767,735,-26.75572326
anon_S3849E,691.3495909,718,-26.6504091
anon_S1111E,665.4028587,692,-26.5971413
anon_S4928E,511.4838609,538,-26.51613911
anon_S3670E,621.6873881,648,-26.31261194
anon_S2064E,622.8130148,649,-26.18698523
anon_S2807E,655.8263593,682,-26.17364067
anon_S5592E,570.8314983,597,-26.16850172
anon_S3194E,568.1377223,594,-25.86227771
anon_S4269E,602.2233935,628,-25.7766065
anon_S5994E,656.2763991,682,-25.72360088
anon_S1105E,559.3096991,585,-25.69030092
anon_S27E,664.4109163,690,-25.58908369
anon_S5608E,562.4127183,588,-25.58728168
anon_S2366E,489.4750106,515,-25.52498938
anon_S772E,614.709227,640,-25.29077297
anon_S252E,629.7720416,655,-25.22795843
anon_S3268E,613.7905369,639,-25.20946309
anon_S3578E,634.8222445,660,-25.17775551
anon_S1612E,650.8615751,676,-25.13842487
anon_S5546E,532.9366027,558,-25.06339733
anon_S4712E,599.0064186,624,-24.99358143
anon_S3320E,591.0400289,616,-24.95997112
anon_S1273E,637.0941712,662,-24.90582884
anon_S1901E,691.0987137,716,-24.90128631
anon_S5092E,634.1033614,659,-24.89663864
anon_S4237E,501.1259001,526,-24.87409987
anon_S2216E,703.2570574,728,-24.74294263
anon_S1558E,549.2576881,574,-24.74231195
anon_S725E,500.3175393,525,-24.68246066
anon_S2834E,695.3618619,720,-24.63813813
anon_S4537E,565.3748262,590,-24.62517379
anon_S4354E,541.3793103,566,-24.62068966
anon_S3408E,647.4844573,672,-24.51554265
anon_S5733E,629.5150793,654,-24.48492072
anon_S2518E,589.6970712,614,-24.30292877
anon_S3835E,649.7469676,674,-24.2530324
anon_S2876E,692.9116657,717,-24.08833432
anon_S3031E,692.9278836,717,-24.07211639
anon_S3535E,636.0153881,660,-23.98461192
anon_S3716E,501.1264457,525,-23.87355427
anon_S2494E,501.1264457,525,-23.87355427
anon_S3449E,602.2197248,626,-23.7802752
anon_S3068E,695.3636382,719,-23.63636177
anon_S472E,564.4384956,588,-23.56150436
anon_S1444E,624.5502654,648,-23.44973459
anon_S3192E,589.6973933,613,-23.30260673
anon_S1816E,711.753072,735,-23.246928
anon_S4966E,731.8135363,755,-23.18646371
anon_S1038E,637.0941804,660,-22.90581958
anon_S3821E,689.1069604,712,-22.89303958
anon_S4037E,501.1332368,524,-22.86676318
anon_S1596E,665.3531945,688,-22.64680551
anon_S2333E,695.3654146,718,-22.63458541
anon_S1707E,696.3875374,719,-22.61246257
anon_S5298E,606.4487551,629,-22.55124488
anon_S4034E,652.5664198,675,-22.43358016
anon_S5381E,523.7287265,546,-22.27127347
anon_S1956E,622.7834461,645,-22.21655392
anon_S199E,561.7854584,584,-22.2145416
anon_S5776E,646.8179516,669,-22.1820484
anon_S5818E,646.8207589,669,-22.17924115
anon_S2297E,649.9186041,672,-22.08139593
anon_S3526E,635.9724432,658,-22.02755678
anon_S3879E,660.0384949,682,-21.96150513
anon_S1064E,637.0941806,659,-21.9058194
anon_S1771E,515.2135309,537,-21.78646913
anon_S4773E,579.649663,601,-21.35033696
anon_S4406E,589.6980374,611,-21.30196264
anon_S1973E,622.8194201,644,-21.18057993
anon_S2970E,651.822739,673,-21.17726102
anon_S762E,715.9638232,737,-21.03617683
anon_S1946E,651.0243083,672,-20.97569167
anon_S4178E,567.0404,588,-20.95959997
anon_S968E,637.0941658,658,-20.90583418
